1	13
10	450
100	405
101	405
102	405
103	13
104	405
105	13
106	13
107	405
108	13
109	13
11	13
110	405
111	13
112	13
113	13
114	13
115	450
116	405
117	450
118	450
119	450
12	450
120	13
121	13
122	450
123	450
124	13
125	13
126	13
127	450
128	13
129	405
13	405
130	450
131	450
132	13
133	405
134	13
135	13
136	450
137	450
138	450
139	450
14	450
140	13
141	13
142	13
143	450
144	13
145	13
146	13
147	450
148	450
149	405
15	405
150	450
151	450
152	450
153	405
154	450
155	405
156	13
157	13
158	13
159	13
16	450
160	450
161	405
162	13
163	13
164	450
165	450
166	13
167	13
168	13
169	450
17	405
170	13
171	13
172	405
173	450
174	13
175	13
176	13
177	13
178	13
179	405
18	450
180	450
181	405
182	450
183	405
184	13
185	450
186	13
187	450
188	13
189	450
19	13
190	13
191	13
192	13
193	405
194	405
195	13
196	13
197	13
198	13
199	405
2	13
20	405
200	450
201	405
202	405
203	13
204	13
205	405
206	405
207	405
208	13
209	405
21	405
210	450
211	405
212	450
213	450
214	450
215	13
216	13
217	405
218	13
219	13
22	13
220	13
221	13
222	405
223	405
224	405
225	450
226	13
227	13
228	405
229	405
23	13
230	450
231	13
232	450
233	450
234	405
235	450
236	13
237	450
238	13
239	450
24	450
240	13
241	13
242	450
243	13
244	13
245	13
246	405
247	450
248	13
249	450
25	450
250	13
251	13
252	450
253	450
254	405
255	405
256	450
257	450
258	13
259	450
26	405
260	450
261	450
262	405
263	450
264	450
265	13
266	13
267	450
268	405
269	405
27	13
270	450
271	13
272	450
273	13
274	450
275	405
276	13
277	13
278	450
279	13
28	13
280	13
281	405
282	13
283	450
284	13
285	450
286	13
287	450
288	450
289	405
29	13
290	13
291	13
292	450
293	405
294	13
295	450
296	450
297	13
298	450
299	13
3	405
30	13
300	13
301	13
302	405
303	13
304	13
305	13
306	13
307	13
308	13
309	13
31	450
310	450
311	13
312	450
313	13
314	13
315	450
316	13
317	13
318	13
319	13
32	13
320	13
321	13
322	450
323	13
324	450
325	13
326	13
327	13
328	13
329	13
33	13
330	450
331	13
332	450
333	450
334	13
335	13
336	405
337	450
338	450
339	450
34	450
340	450
341	13
342	13
343	450
344	13
345	13
346	13
347	13
348	450
349	405
35	405
350	450
351	450
352	13
353	13
354	13
355	450
356	13
357	450
358	13
359	450
36	13
360	450
361	13
362	13
363	405
364	13
365	13
366	450
367	450
368	13
369	450
37	13
370	13
371	450
372	450
373	13
