13.0	0.0
133.0	35.90533504982581
860.0	36.02490729894413
920.0	36.103530236630064
211.0	36.15856805457048
683.0	36.23575504281233
27.0	36.3567074979462
349.0	36.36802103201369
531.0	36.37704285551968
827.0	36.37895703371118
730.0	36.39725667797086
404.0	36.48206536244325
723.0	36.48363651530283
839.0	36.49682352731684
681.0	36.505507842215344
183.0	36.52273656145245
266.0	36.54179839738313
245.0	36.60347596791772
857.0	36.625634400491975
572.0	36.64830592350835
635.0	36.653452623709185
163.0	36.68932865361842
905.0	36.7379245573841
760.0	36.74501111539719
692.0	36.777846678579046
368.0	36.79341023847462
926.0	36.79736476688396
238.0	36.81185789113261
657.0	36.85960355267316
672.0	36.87815623566132
55.0	36.884442855165844
582.0	36.896541747962964
526.0	36.9297359605887
604.0	36.95335160648965
756.0	36.95904344583223
651.0	37.0618984282173
633.0	37.09748793139268
695.0	37.1066582980847
595.0	37.11698944225414
32.0	37.14346981854728
706.0	37.15100175938682
855.0	37.154407713811906
380.0	37.16229380554373
525.0	37.18586415781842
735.0	37.243191608413625
353.0	37.247083935916635
497.0	37.26336296251379
195.0	37.26456715705645
448.0	37.40757341930943
81.0	37.41102001630139
517.0	37.42364906308959
190.0	37.428621254809265
768.0	37.44471721337203
207.0	37.46641461893571
198.0	37.4944068334357
135.0	37.496575394058404
773.0	37.545153162774525
329.0	37.55350069316594
93.0	37.622554339075315
878.0	37.69116232485881
498.0	37.707713731121665
708.0	37.73414388180469
817.0	37.738115004869215
431.0	37.75135662516397
754.0	37.76255917507985
105.0	37.76358158735398
612.0	37.771253098659145
75.0	37.84898071206966
921.0	37.879759827266675
937.0	37.888135949702686
486.0	37.90196614697722
78.0	37.90331362081377
560.0	37.92554408797105
752.0	37.934084398780996
304.0	37.94026502749459
766.0	37.94242217111893
885.0	37.975600250031974
740.0	37.98205469842699
197.0	37.995236368231694
564.0	38.01635768018829
788.0	38.029375402873725
938.0	38.035187061566276
443.0	38.06458427439533
346.0	38.082646018219776
618.0	38.09400959936828
140.0	38.096338723439345
362.0	38.107353877708924
396.0	38.12884285978501
453.0	38.12985573140499
856.0	38.1313049285537
488.0	38.13478652787065
290.0	38.163468391474396
482.0	38.220799409735775
586.0	38.22323406460261
424.0	38.236961896075236
476.0	38.25431481131631
893.0	38.261133466483464
757.0	38.27538915759454
678.0	38.28791517933901
241.0	38.29079004718019
460.0	38.299142165076084
234.0	38.31350434553794
669.0	38.3262862705235
634.0	38.3452472722388
327.0	38.349353914979915
922.0	38.399470487970014
776.0	38.417498210510445
854.0	38.428316332376745
872.0	38.43086314205568
92.0	38.45525122540628
62.0	38.47660805532461
568.0	38.49556363437979
325.0	38.50543678222807
203.0	38.53761188237281
365.0	38.56330583122579
858.0	38.56376419082632
630.0	38.607919940085225
171.0	38.60875963347333
364.0	38.61712622951268
625.0	38.62080343528187
571.0	38.64029474663059
168.0	38.69608216890838
22.0	38.73538450636203
459.0	38.75404451393806
809.0	38.75679351680385
742.0	38.76047117973811
715.0	38.77270154230859
627.0	38.807386722036
471.0	38.83347417410834
818.0	38.84333280504574
520.0	38.8883648502699
916.0	38.93742636888187
167.0	38.983282427807865
902.0	38.99604786777046
319.0	39.025290978538855
852.0	39.02619768300661
227.0	39.07361249143021
326.0	39.08030256467706
465.0	39.103520001870365
731.0	39.11282850938465
687.0	39.11816301567992
328.0	39.158047140556775
70.0	39.16284164822124
684.0	39.1941924730608
422.0	39.19642421274497
417.0	39.21688981754933
441.0	39.22459942056346
594.0	39.2433868504915
898.0	39.24900372751441
66.0	39.26106342087769
204.0	39.26566124945451
918.0	39.28689404274748
798.0	39.33817956241635
579.0	39.357509890661476
282.0	39.36316980509172
478.0	39.40399681398274
533.0	39.46125767059263
455.0	39.46907217135567
